BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIM_NO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status 
9,Ismailia,2023-04-28,15000,A,NORM,Normal,0,2026-02-15,Classic Credit Card,200,500,1393.87,13233.42,313.92,2026-02-04,1570.65,M,1971-05-03,El Sewedy Electric,Primary,100274,,0.0,34,,VISA-OLD2,,NORM
10,Suez,2019-07-16,75000,A,NORM,Normal,0,2026-02-26,Platinum Credit Card,500,150,26977.13,47903.69,2925.37,2026-02-17,1194.15,M,1991-06-07,CIB,Primary,100275,,0.0,80,MC-OLD,,,NORM
6,Assiut,2022-08-06,30000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,500,300,17811.7,12172.06,2586.78,2026-02-11,327.93,M,1991-07-22,Orascom,Primary,100276,,0.0,43,,,,NORM
10,Suez,2023-07-17,15000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,200,150,13330.84,1548.23,970.54,2026-02-03,1178.77,F,1990-01-04,National Bank of Egypt,Secondary,100277,,0.0,31,,,,NORM
10,Suez,2023-07-17,15000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,200,150,2908.79,12079.93,3755.33,2026-02-16,1903.87,F,1990-01-04,National Bank of Egypt,Secondary,100277,,0.0,31,,,,NORM
8,Zagazig,2019-02-13,15000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,0,0,14012.34,858.36,1794.72,2026-02-21,687.58,M,1962-03-31,Orange Egypt,Primary,100278,,0.0,85,,,,NORM
8,Zagazig,2019-02-13,15000,A,NORM,Normal,0,2026-02-19,Titanium Credit Card,0,0,3871.12,10860.04,3503.38,2026-02-16,1197.57,M,1962-03-31,Orange Egypt,Primary,100278,,0.0,85,,,,NORM
8,Zagazig,2019-02-13,15000,A,NORM,Normal,0,2026-02-28,Cashback Card,0,0,6467.11,8411.67,148.53,2026-02-06,765.08,M,1962-03-31,Orange Egypt,Primary,100278,,0.0,85,,,,NORM
6,Assiut,2022-11-28,200000,A,LOST,Lost,0,2026-02-19,World Elite Card,0,500,33299.77,166257.34,17236.1,2026-02-11,957.75,F,1976-01-14,Talaat Moustafa Group,Secondary,100279,,0.0,39,,,,LOST
6,Assiut,2022-11-28,200000,A,LOST,Lost,0,2026-03-01,Travel Rewards Card,0,500,31535.88,168405.9,15355.5,2026-02-10,724.22,F,1976-01-14,Talaat Moustafa Group,Secondary,100279,,0.0,39,,,,LOST
6,Assiut,2022-11-28,200000,I,CNCD,Cancelled,0,2026-02-19,Titanium Credit Card,0,500,169948.0,29787.3,14854.88,2026-02-28,888.13,F,1976-01-14,Talaat Moustafa Group,Secondary,100279,,0.0,39,,,,CNCD
8,Zagazig,2022-09-24,15000,A,90DA,90 Days Delinquent,90,2026-02-14,Cashback Card,0,150,3267.26,11666.73,2507.09,2026-02-28,1941.86,M,1995-11-18,CIB,Primary,100280,,3330.68,41,MC-OLD,,,90DA
10,Suez,2022-11-30,15000,A,NORM,Normal,0,2026-02-17,Gold Credit Card,100,500,6848.04,7671.67,123.36,2026-02-11,360.85,F,1990-06-06,Military,Primary,100281,,0.0,39,VISA-OLD,,,NORM
1,Cairo Main,2020-12-07,50000,A,NORM,Normal,0,2026-02-22,Platinum Credit Card,0,500,25979.82,23955.15,13315.71,2026-02-25,1834.11,M,1962-11-03,Vodafone Egypt,Primary,100282,,0.0,63,VISA-OLD,,,NORM
1,Cairo Main,2020-12-07,50000,A,NORM,Normal,0,2026-02-19,Titanium Credit Card,0,500,42215.01,7474.27,8402.74,2026-02-06,1928.92,M,1962-11-03,Vodafone Egypt,Primary,100282,,0.0,63,VISA-OLD,,,NORM
9,Ismailia,2018-08-12,5000,I,CLSD,Closed,0,2026-02-25,Gold Credit Card,100,0,4494.96,117.2,1216.66,2026-02-07,1131.72,F,1987-06-29,Orascom,Primary,100283,2026-01-26,0.0,91,,,,CLSD
1,Cairo Main,2020-07-01,150000,A,90DA,90 Days Delinquent,90,2026-02-27,World Elite Card,500,0,10118.03,139439.2,11321.92,2026-02-02,315.01,F,1982-09-27,Microsoft Egypt,Primary,100284,,44987.14,68,,,,90DA
1,Cairo Main,2022-07-11,75000,A,NORM,Normal,0,2026-02-26,Platinum Credit Card,200,1000,21030.58,53765.07,10662.51,2026-02-10,1333.07,M,1964-08-08,Orange Egypt,Primary,100285,,0.0,44,VISA-OLD,,,NORM
6,Assiut,2018-08-11,20000,A,NORM,Normal,0,2026-02-23,Cashback Card,500,300,4308.76,15477.68,4561.45,2026-02-21,1083.8,F,1997-01-07,Freelancer,Primary,100286,,0.0,91,,,,NORM
6,Assiut,2021-04-10,150000,A,NORM,Normal,0,2026-02-28,World Elite Card,100,500,59183.66,90806.65,8045.88,2026-02-26,975.34,M,1975-12-06,Government,Primary,100287,,0.0,59,,,,NORM
2,Giza,2022-05-29,20000,A,NORM,Normal,0,2026-02-24,Classic Credit Card,500,0,-334.95,19195.55,4383.74,2026-02-24,1312.17,M,1998-03-24,Freelancer,Primary,100288,,0.0,45,VISA-OLD,,,NORM
2,Giza,2022-05-29,20000,A,NORM,Normal,0,2026-02-18,Gold Credit Card,500,0,13186.33,6569.12,5682.69,2026-02-19,133.65,M,1998-03-24,Freelancer,Primary,100288,,0.0,45,VISA-OLD,,,NORM
10,Suez,2019-07-06,100000,A,NORM,Normal,0,2026-02-27,World Elite Card,500,1000,42320.37,57610.89,1666.61,2026-02-01,1776.09,M,1982-08-13,Vodafone Egypt,Primary,100289,,0.0,81,,,,NORM
2,Giza,2024-09-25,200000,A,NORM,Normal,0,2026-03-01,Platinum Credit Card,100,300,7637.69,192129.08,46795.14,2026-02-08,711.02,F,1977-05-18,Edita Food Industries,Secondary,100290,,0.0,17,,,,NORM
3,Alexandria,2022-08-18,200000,A,NORM,Normal,0,2026-02-24,Platinum Credit Card,100,150,122914.65,76861.69,49514.2,2026-02-20,459.62,M,1966-03-13,Government,Primary,100291,,0.0,43,,,,NORM
3,Alexandria,2019-12-30,150000,A,60DA,60 Days Delinquent,60,2026-02-23,Platinum Credit Card,500,1000,-6274.16,143458.56,9074.84,2026-02-19,1145.73,F,1991-11-13,Ministry of Health,Primary,100292,,69146.69,75,MC-OLD,,,60DA
3,Alexandria,2019-12-30,150000,A,NORM,Normal,0,2026-02-23,Travel Rewards Card,500,1000,134994.68,14934.44,17905.34,2026-02-21,1414.44,F,1991-11-13,Ministry of Health,Primary,100292,,0.0,75,MC-OLD,,,NORM
7,Luxor,2018-02-22,150000,A,NORM,Normal,0,2026-02-19,World Elite Card,200,150,-7286.54,142669.5,20044.54,2026-02-20,1188.84,F,1996-04-04,CIB,Primary,100293,,0.0,97,,,,NORM
5,Tanta,2024-01-26,5000,A,NORM,Normal,0,2026-02-19,Classic Credit Card,100,1000,1607.01,3355.25,750.25,2026-02-05,199.45,F,1969-02-24,IBM Egypt,Primary,100294,,0.0,25,,,,NORM
5,Tanta,2024-01-26,5000,A,NEW,New,0,2026-02-26,Cashback Card,100,1000,-463.42,4354.09,848.24,2026-02-05,992.7,F,1969-02-24,IBM Egypt,Primary,100294,,0.0,25,,,,NEW
7,Luxor,2022-09-03,50000,I,CNCD,Cancelled,0,2026-02-25,Titanium Credit Card,100,1000,46210.14,3455.21,5255.96,2026-02-28,1142.91,F,1977-05-20,Ministry of Health,Secondary,100295,,0.0,42,,VISA-OLD2,,CNCD
9,Ismailia,2024-10-07,20000,A,NORM,Normal,0,2026-02-18,Classic Credit Card,0,150,15816.1,4106.53,757.97,2026-02-05,453.69,M,1993-02-14,El Sewedy Electric,Primary,100296,,0.0,17,,,,NORM
1,Cairo Main,2021-02-17,150000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,100,0,74003.57,75575.54,25890.71,2026-02-02,1701.99,M,1979-03-22,Talaat Moustafa Group,Secondary,100297,,0.0,61,MC-OLD,,,NORM
10,Suez,2021-05-18,100000,A,90DA,90 Days Delinquent,90,2026-02-19,World Elite Card,100,150,51476.51,48270.73,16065.79,2026-02-25,1875.82,M,1997-10-27,Cairo University,Primary,100298,,35806.69,58,,,,90DA
9,Ismailia,2022-07-11,10000,I,CLSC,Closed by Customer,0,2026-02-16,Classic Credit Card,200,300,8602.1,992.62,633.04,2026-02-26,1208.72,F,1984-02-02,IBM Egypt,Primary,100299,2026-01-07,0.0,44,MC-OLD,VISA-OLD2,,CLSC
8,Zagazig,2018-02-06,10000,A,NORM,Normal,0,2026-02-15,Cashback Card,100,0,1965.44,7952.12,1002.74,2026-02-28,1872.64,F,1985-03-06,IBM Egypt,Primary,100300,,0.0,98,,,,NORM
5,Tanta,2021-03-04,5000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,500,500,4010.86,491.68,448.54,2026-02-19,1621.41,M,1984-03-26,Government,Primary,100301,,0.0,60,,,,NORM
5,Tanta,2021-03-04,5000,A,WROF,Write Off,180,2026-02-27,Cashback Card,500,500,2559.83,2360.94,1388.51,2026-02-09,475.47,M,1984-03-26,Government,Primary,100301,2026-01-27,825.72,60,,,,WROF
9,Ismailia,2019-01-29,15000,A,NORM,Normal,0,2026-02-14,Cashback Card,0,150,3230.97,11481.48,3274.28,2026-02-03,471.27,M,1963-09-11,Ministry of Health,Secondary,100302,,0.0,86,VISA-OLD,,,NORM
4,Mansoura,2022-11-18,10000,I,CLSD,Closed,0,2026-02-24,Cashback Card,200,0,3559.55,6045.75,2254.49,2026-02-13,594.13,M,1984-02-14,Banque Misr,Primary,100303,2026-01-04,0.0,39,,,,CLSD
9,Ismailia,2024-06-13,20000,A,NEW,New,0,2026-02-20,Gold Credit Card,500,300,2148.61,17409.72,3735.82,2026-02-01,924.88,M,1963-02-28,Talaat Moustafa Group,Primary,100304,,0.0,20,,VISA-OLD2,,NEW
1,Cairo Main,2024-12-07,10000,A,NORM,Normal,0,2026-02-14,Classic Credit Card,0,300,5337.81,4228.69,330.95,2026-02-17,1808.01,F,1988-10-09,Cairo University,Primary,100305,,0.0,14,,,,NORM
7,Luxor,2018-05-07,100000,A,90DA,90 Days Delinquent,90,2026-02-28,World Elite Card,200,150,79398.01,20490.59,25047.53,2026-02-07,1226.77,F,1977-09-21,Orascom,Primary,100306,,31352.38,95,,,,90DA
9,Ismailia,2024-03-23,15000,A,NEW,New,0,2026-03-01,Cashback Card,500,1000,10515.66,4371.14,2883.18,2026-01-30,250.72,M,1999-03-29,CIB,Primary,100307,,0.0,23,,,,NEW
7,Luxor,2023-10-01,15000,A,NORM,Normal,0,2026-03-01,Cashback Card,200,150,12110.27,2409.23,3244.48,2026-02-08,1135.25,M,1988-12-21,Orascom,Primary,100308,,0.0,29,MC-OLD,,,NORM
9,Ismailia,2024-03-01,10000,A,NORM,Normal,0,2026-02-22,Gold Credit Card,500,300,-308.94,9341.56,1433.65,2026-02-13,254.89,F,1980-09-09,Juhayna,Primary,100309,,0.0,24,,,,NORM
9,Ismailia,2024-03-01,10000,I,CLSC,Closed by Customer,0,2026-02-25,Cashback Card,500,300,3257.93,6394.81,1097.9,2026-02-06,1187.8,F,1980-09-09,Juhayna,Primary,100309,2026-02-21,0.0,24,,,,CLSC
5,Tanta,2018-10-13,20000,I,CLSD,Closed,0,2026-02-28,Gold Credit Card,200,1000,2637.3,16971.75,4562.85,2026-02-21,1435.66,M,1987-10-16,Edita Food Industries,Primary,100310,2026-01-22,0.0,89,,,,CLSD
7,Luxor,2018-01-20,50000,A,NORM,Normal,0,2026-02-26,Titanium Credit Card,200,150,38584.67,10928.06,10181.55,2026-01-30,296.62,F,1967-07-25,Elsewedy Capital,Secondary,100311,,0.0,98,VISA-OLD,,,NORM
7,Luxor,2018-01-20,50000,A,NORM,Normal,0,2026-02-24,Platinum Credit Card,200,150,44571.69,5371.49,12293.88,2026-02-14,792.0,F,1967-07-25,Elsewedy Capital,Secondary,100311,,0.0,98,VISA-OLD,,,NORM
6,Assiut,2021-06-05,100000,I,CLSC,Closed by Customer,0,2026-02-16,World Elite Card,100,1000,17155.59,82364.41,29089.75,2026-02-18,25.5,M,1994-10-02,Ministry of Health,Primary,100312,2026-01-24,0.0,57,,,,CLSC
1,Cairo Main,2023-09-09,5000,A,NORM,Normal,0,2026-02-22,Cashback Card,100,0,-154.68,4712.37,326.14,2026-01-30,659.92,F,1998-02-09,Cairo University,Primary,100313,,0.0,30,MC-OLD,,,NORM
3,Alexandria,2022-05-27,20000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,0,500,13476.2,6299.61,947.49,2026-02-19,1077.41,F,1976-05-29,Cairo University,Primary,100314,,0.0,45,,VISA-OLD2,,NORM
3,Alexandria,2022-05-27,20000,A,NORM,Normal,0,2026-02-19,Cashback Card,0,500,14672.64,4946.53,3698.74,2026-02-04,1368.78,F,1976-05-29,Cairo University,Primary,100314,,0.0,45,,VISA-OLD2,,NORM
3,Alexandria,2023-10-07,15000,I,CLSC,Closed by Customer,0,2026-02-27,Cashback Card,100,500,6080.47,8681.2,1121.38,2026-01-30,1190.26,F,1993-12-19,Freelancer,Primary,100315,2026-02-07,0.0,29,VISA-OLD,,,CLSC
2,Giza,2022-02-22,20000,A,SUSP,Profit Suspended,120,2026-02-15,Cashback Card,200,500,1489.45,18125.98,4371.56,2026-02-19,472.56,F,1971-11-10,Orange Egypt,Secondary,100316,,2380.55,48,,,,SUSP
2,Giza,2022-02-22,20000,A,NORM,Normal,0,2026-03-01,Business Credit Card,200,500,-1103.17,18795.43,3447.9,2026-02-09,1406.34,F,1971-11-10,Orange Egypt,Secondary,100316,,0.0,48,,,,NORM
6,Assiut,2023-11-06,30000,A,NEW,New,0,2026-02-27,Cashback Card,100,500,10618.2,18960.59,7781.99,2026-02-15,1289.84,F,1964-08-18,Talaat Moustafa Group,Primary,100317,,0.0,28,,VISA-OLD2,,NEW
5,Tanta,2020-07-01,150000,A,NORM,Normal,0,2026-02-19,Platinum Credit Card,0,1000,56128.59,93626.96,14314.45,2026-02-02,1317.32,M,1976-11-17,Microsoft Egypt,Primary,100318,,0.0,68,,,,NORM
9,Ismailia,2021-02-24,20000,A,NORM,Normal,0,2026-02-26,Gold Credit Card,0,150,17342.62,2569.36,2403.31,2026-02-21,985.42,F,1988-11-11,Banque Misr,Secondary,100319,,0.0,61,,,,NORM
8,Zagazig,2020-05-13,200000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,100,150,128119.19,71850.23,57021.88,2026-02-15,1622.85,M,1981-06-27,Orascom,Secondary,100320,,0.0,70,,,,NORM
8,Zagazig,2020-05-13,200000,A,NORM,Normal,0,2026-02-22,Travel Rewards Card,100,150,99889.91,99799.1,41034.59,2026-02-19,800.49,M,1981-06-27,Orascom,Secondary,100320,,0.0,70,,,,NORM
3,Alexandria,2020-01-08,150000,A,NORM,Normal,0,2026-02-24,World Elite Card,200,0,35315.69,114578.3,35603.3,2026-02-04,1377.78,M,1971-08-02,Microsoft Egypt,Primary,100321,,0.0,74,VISA-OLD,,,NORM
3,Alexandria,2020-01-08,150000,A,NORM,Normal,0,2026-02-15,Business Credit Card,200,0,58837.55,90815.49,8915.76,2026-02-18,1654.47,M,1971-08-02,Microsoft Egypt,Primary,100321,,0.0,74,VISA-OLD,,,NORM
3,Alexandria,2022-08-10,200000,A,WROF,Write Off,180,2026-02-22,World Elite Card,100,300,707.68,199181.66,20423.22,2026-02-13,1258.14,F,1969-11-03,Banque Misr,Primary,100322,2026-02-12,2853.41,43,,,,WROF
3,Alexandria,2022-08-10,200000,I,CLSB,Closed by Bank,0,2026-02-16,Travel Rewards Card,100,300,23720.2,176189.41,6088.25,2026-02-21,357.43,F,1969-11-03,Banque Misr,Primary,100322,2026-02-10,0.0,43,,,,CLSB
7,Luxor,2019-06-26,10000,A,NORM,Normal,0,2026-02-18,Cashback Card,500,150,3994.36,5878.89,572.63,2026-02-08,1637.86,M,1977-04-16,Vodafone Egypt,Primary,100323,,0.0,81,MC-OLD,VISA-OLD2,,NORM
1,Cairo Main,2023-12-17,150000,A,NORM,Normal,0,2026-02-27,World Elite Card,0,500,23072.08,126754.5,17989.25,2026-02-18,251.03,F,1999-05-17,CIB,Primary,100324,,0.0,26,,VISA-OLD2,,NORM
7,Luxor,2023-05-29,75000,A,WROF,Write Off,180,2026-02-18,Platinum Credit Card,100,0,18223.97,56366.6,8021.13,2026-02-26,1068.64,F,1970-04-17,IBM Egypt,Primary,100325,2025-12-31,22192.58,33,MC-OLD,,,WROF
7,Luxor,2023-05-29,75000,A,NORM,Normal,0,2026-02-28,Travel Rewards Card,100,0,55812.78,18709.21,6151.11,2026-02-20,304.63,F,1970-04-17,IBM Egypt,Primary,100325,,0.0,33,MC-OLD,,,NORM
5,Tanta,2018-01-23,5000,A,30DD,30 Days Delinquent,30,2026-02-27,Cashback Card,0,500,3107.15,1743.27,118.04,2026-02-19,1241.3,M,1968-06-23,Cairo University,Primary,100326,,1352.22,98,,,,30DD
6,Assiut,2019-09-26,75000,A,NORM,Normal,0,2026-02-22,Titanium Credit Card,200,1000,21815.6,53140.6,11490.56,2026-02-18,1625.32,F,1964-10-12,Cairo University,Secondary,100327,,0.0,78,VISA-OLD,,,NORM
7,Luxor,2024-04-02,100000,A,LOST,Lost,0,2026-02-22,Platinum Credit Card,200,500,70922.95,29039.37,24668.87,2026-02-26,1465.52,M,1984-10-06,Orascom,Secondary,100328,,0.0,23,,,,LOST
8,Zagazig,2019-10-25,10000,I,CLSC,Closed by Customer,0,2026-02-22,Gold Credit Card,0,150,8485.9,1339.45,2065.75,2026-02-05,1222.48,F,1995-02-16,El Sewedy Electric,Secondary,100329,2026-01-14,0.0,77,,,,CLSC
3,Alexandria,2024-09-24,75000,A,NORM,Normal,0,2026-02-14,Platinum Credit Card,500,500,52514.72,22451.09,2476.69,2026-02-06,1384.01,F,1981-02-26,National Bank of Egypt,Primary,100330,,0.0,17,MC-OLD,,,NORM
3,Alexandria,2023-07-18,100000,I,CLSB,Closed by Bank,0,2026-02-17,Platinum Credit Card,100,1000,22976.19,76775.72,23926.26,2026-02-25,347.36,M,1988-09-20,Vodafone Egypt,Primary,100331,2026-02-02,0.0,31,,,,CLSB
1,Cairo Main,2018-12-22,30000,A,NORM,Normal,0,2026-02-22,Gold Credit Card,100,1000,17462.25,12047.42,157.04,2026-02-15,1567.67,M,1967-01-23,Microsoft Egypt,Primary,100332,,0.0,87,,,,NORM
9,Ismailia,2024-04-09,200000,A,NORM,Normal,0,2026-02-18,Platinum Credit Card,500,500,66208.64,133368.67,53506.64,2026-02-26,1432.24,M,1972-10-05,IBM Egypt,Primary,100333,,0.0,23,VISA-OLD,VISA-OLD2,,NORM
2,Giza,2018-10-24,150000,A,NORM,Normal,0,2026-02-15,World Elite Card,200,500,5699.17,143863.83,19611.83,2026-02-28,146.32,F,1985-01-21,Juhayna,Primary,100334,,0.0,89,,,,NORM
8,Zagazig,2023-03-03,200000,A,NORM,Normal,0,2026-02-17,Platinum Credit Card,100,150,12306.97,187535.83,30058.49,2026-02-11,717.0,F,1990-07-29,Vodafone Egypt,Primary,100335,,0.0,36,,VISA-OLD2,,NORM
9,Ismailia,2020-12-14,20000,A,30DD,30 Days Delinquent,30,2026-02-23,Cashback Card,200,0,10508.58,9261.13,4156.38,2026-02-22,844.92,M,1960-06-08,Juhayna,Primary,100336,,1389.48,63,,,,30DD
10,Suez,2020-01-19,20000,I,CLSC,Closed by Customer,0,2026-02-28,Business Credit Card,200,150,8608.91,11018.51,264.79,2026-02-10,1832.92,M,1972-01-26,Self Employed,Primary,100337,2026-02-23,0.0,74,,VISA-OLD2,,CLSC
10,Suez,2020-01-19,20000,A,90DA,90 Days Delinquent,90,2026-02-25,Gold Credit Card,200,150,6769.55,13182.43,2913.55,2026-02-22,1026.89,M,1972-01-26,Self Employed,Primary,100337,,1075.63,74,,VISA-OLD2,,90DA
6,Assiut,2019-03-13,10000,A,NORM,Normal,0,2026-02-21,Cashback Card,0,1000,30.71,9672.34,2397.75,2026-02-27,1791.66,M,1966-12-30,National Bank of Egypt,Secondary,100338,,0.0,84,,VISA-OLD2,,NORM
6,Assiut,2019-03-13,10000,A,30DD,30 Days Delinquent,30,2026-02-14,Titanium Credit Card,0,1000,3051.67,6826.79,2123.16,2026-02-15,1467.72,M,1966-12-30,National Bank of Egypt,Secondary,100338,,3376.51,84,,VISA-OLD2,,30DD
6,Assiut,2024-06-11,30000,A,NORM,Normal,0,2026-02-28,Business Credit Card,200,500,22744.96,7078.43,8937.1,2026-02-15,1255.42,M,1982-01-31,Self Employed,Primary,100339,,0.0,20,,,,NORM
9,Ismailia,2022-09-30,100000,A,30DD,30 Days Delinquent,30,2026-02-24,Platinum Credit Card,100,500,30089.99,69413.38,11405.81,2026-02-11,352.19,M,1995-11-08,Ministry of Health,Primary,100340,,45645.35,41,VISA-OLD,,,30DD
1,Cairo Main,2020-05-13,75000,A,NORM,Normal,0,2026-02-24,Titanium Credit Card,200,150,30234.43,44687.53,18542.74,2026-02-13,1448.0,F,1960-07-12,Cairo University,Primary,100341,,0.0,70,VISA-OLD,VISA-OLD2,,NORM
6,Assiut,2020-01-24,100000,I,CNCD,Cancelled,0,2026-02-20,Platinum Credit Card,500,150,1787.28,97878.34,13422.86,2026-02-01,1264.55,M,1976-05-31,Amazon Egypt,Secondary,100342,,0.0,74,,,,CNCD
5,Tanta,2020-08-23,150000,A,NORM,Normal,0,2026-02-22,World Elite Card,500,0,40393.52,109465.12,32721.83,2026-02-14,1423.84,M,1996-01-26,Amazon Egypt,Primary,100343,,0.0,67,,VISA-OLD2,,NORM
5,Tanta,2020-08-23,150000,A,NORM,Normal,0,2026-02-15,Travel Rewards Card,500,0,69021.1,80954.04,42853.5,2026-02-16,1040.86,M,1996-01-26,Amazon Egypt,Primary,100343,,0.0,67,,VISA-OLD2,,NORM
5,Tanta,2020-08-23,150000,A,NEW,New,0,2026-02-21,Gold Credit Card,500,0,84037.71,65677.44,15600.58,2026-02-25,568.11,M,1996-01-26,Amazon Egypt,Primary,100343,,0.0,67,,VISA-OLD2,,NEW
9,Ismailia,2021-07-17,100000,A,NORM,Normal,0,2026-02-17,World Elite Card,0,150,33223.89,66330.26,14424.18,2026-02-20,1128.6,F,1992-04-27,Juhayna,Primary,100344,,0.0,56,,,,NORM
6,Assiut,2022-01-18,50000,A,LOST,Lost,0,2026-02-15,Titanium Credit Card,200,0,14893.2,34849.25,5588.61,2026-02-15,1736.79,F,1971-08-27,Ministry of Health,Primary,100345,,0.0,50,MC-OLD,,,LOST
10,Suez,2024-01-15,15000,A,NORM,Normal,0,2026-02-20,Cashback Card,500,500,6239.92,8709.59,1594.46,2026-02-15,90.87,M,1985-10-31,Juhayna,Primary,100346,,0.0,25,,,,NORM
3,Alexandria,2019-11-18,50000,A,30DD,30 Days Delinquent,30,2026-02-22,Titanium Credit Card,0,0,36769.27,12820.22,13891.92,2026-02-19,178.81,M,1998-12-12,Amazon Egypt,Primary,100347,,6613.23,76,,,,30DD
3,Alexandria,2019-11-18,50000,A,NORM,Normal,0,2026-02-25,Business Credit Card,0,0,27855.38,21925.17,243.86,2026-02-10,64.74,M,1998-12-12,Amazon Egypt,Primary,100347,,0.0,76,,,,NORM
5,Tanta,2020-12-31,200000,A,NORM,Normal,0,2026-02-23,Platinum Credit Card,500,500,155327.84,44499.11,14413.59,2026-02-18,939.45,M,1991-11-13,Microsoft Egypt,Primary,100348,,0.0,62,,,,NORM
4,Mansoura,2020-10-27,10000,A,NORM,Normal,0,2026-02-26,Classic Credit Card,500,1000,7343.32,2647.47,1135.58,2026-02-22,1375.03,M,1989-09-11,El Sewedy Electric,Primary,100349,,0.0,65,VISA-OLD,VISA-OLD2,,NORM
2,Giza,2020-12-11,200000,A,NORM,Normal,0,2026-02-26,Platinum Credit Card,200,500,104299.56,95620.0,22270.6,2026-02-15,1095.01,M,1964-08-29,Banque Misr,Primary,100350,,0.0,63,,,,NORM
1,Cairo Main,2022-01-01,50000,A,30DD,30 Days Delinquent,30,2026-02-25,Business Credit Card,200,1000,-4337.7,45610.55,14309.05,2026-02-27,1910.61,F,1989-10-06,Self Employed,Primary,100351,,8247.32,50,MC-OLD,,,30DD
10,Suez,2023-02-14,200000,A,NORM,Normal,0,2026-02-20,Platinum Credit Card,100,0,47462.48,152208.43,35391.24,2026-02-18,62.7,F,1986-10-21,Amazon Egypt,Primary,100352,,0.0,37,VISA-OLD,,,NORM
3,Alexandria,2018-02-13,5000,A,FRAD,Fraud,0,2026-02-23,Classic Credit Card,500,1000,3279.59,1387.51,852.04,2026-02-10,991.95,M,1973-08-13,Government,Primary,100353,,0.0,97,VISA-OLD,,,FRAD
3,Alexandria,2018-02-13,5000,A,NEW,New,0,2026-02-20,Cashback Card,500,1000,743.73,4001.27,566.26,2026-02-24,783.46,M,1973-08-13,Government,Primary,100353,,0.0,97,VISA-OLD,,,NEW
5,Tanta,2022-10-30,30000,A,NORM,Normal,0,2026-02-22,Classic Credit Card,100,500,22147.52,7466.51,6952.02,2026-02-21,118.88,F,1960-05-29,Military,Primary,100354,,0.0,40,,,,NORM
7,Luxor,2020-12-13,10000,A,NORM,Normal,0,2026-02-20,Cashback Card,200,300,-165.59,9722.71,1855.38,2026-02-23,452.05,F,1969-11-23,Amazon Egypt,Primary,100355,,0.0,63,,,,NORM
7,Luxor,2020-12-13,10000,A,NORM,Normal,0,2026-02-15,Business Credit Card,200,300,6262.24,3380.83,2974.77,2026-02-25,1132.79,F,1969-11-23,Amazon Egypt,Primary,100355,,0.0,63,,,,NORM
3,Alexandria,2019-03-29,100000,A,30DD,30 Days Delinquent,30,2026-02-14,Platinum Credit Card,0,1000,22979.65,76884.62,20795.61,2026-02-24,718.45,M,1972-12-27,Military,Primary,100356,,45398.39,84,,,,30DD
5,Tanta,2022-12-01,5000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,200,500,3691.85,1229.77,678.51,2026-02-18,654.61,F,1965-08-10,Elsewedy Capital,Primary,100357,,0.0,39,VISA-OLD,,,NORM
8,Zagazig,2018-05-10,50000,A,NORM,Normal,0,2026-02-25,Platinum Credit Card,500,150,-4780.68,45155.62,3366.82,2026-02-27,1907.85,M,1991-04-06,National Bank of Egypt,Secondary,100358,,0.0,95,,,,NORM
8,Zagazig,2018-05-10,50000,A,NORM,Normal,0,2026-02-26,Travel Rewards Card,500,150,15067.69,34698.26,2766.78,2026-02-01,157.63,M,1991-04-06,National Bank of Egypt,Secondary,100358,,0.0,95,,,,NORM
8,Zagazig,2018-05-10,50000,A,NORM,Normal,0,2026-02-26,Classic Credit Card,500,150,24602.76,25375.5,13845.42,2026-02-20,1701.68,M,1991-04-06,National Bank of Egypt,Secondary,100358,,0.0,95,,,,NORM
1,Cairo Main,2020-10-16,75000,A,NORM,Normal,0,2026-02-19,Platinum Credit Card,0,1000,60387.01,14171.71,1562.62,2026-02-28,805.09,M,1965-06-21,Freelancer,Primary,100359,,0.0,65,,,,NORM
3,Alexandria,2018-06-22,150000,A,NORM,Normal,0,2026-02-23,Platinum Credit Card,0,150,70406.73,79535.89,26060.16,2026-02-23,975.59,M,1988-03-22,Government,Primary,100360,,0.0,93,VISA-OLD,,,NORM
1,Cairo Main,2021-02-04,200000,A,NORM,Normal,0,2026-02-28,World Elite Card,500,1000,141978.06,57778.98,35022.19,2026-02-09,763.23,M,1967-07-05,CIB,Primary,100361,,0.0,61,,,,NORM
